hospital_name,last_updated_on,version,hospital_location,hospital_address,license_number | VA,"To the best Of its knowledge And belief, the hospital has included all applicable standard charge information In accordance With the requirements Of 45 CFR 180.50, And the information encoded Is True, accurate, And complete As Of the Date indicated.",Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
12042 LAY CLS HND/FT 2.5-7.5CM,87312042,CDM,761,RC,12042,HCPCS,facility,both,,,,450,225,,,,,,,,,,,
CHG - 12044 LAY CLS HND/F 7.6-12.5CM,87312044,CDM,761,RC,12044,HCPCS,facility,both,,,,705,352.5,,,,,,,,,,,
CHG - 12051 LAYR CLOSR FACE=<2.5CM,87312051,CDM,761,RC,12051,HCPCS,facility,both,,,,450,225,,,,,,,,,,,
CHG - 12052 LAYR CLOSR FACE 2.6-5CM,87312052,CDM,761,RC,12052,HCPCS,facility,both,,,,450,225,,,,,,,,,,,
12053 LAYR CLOS FACE 5.1-7.5CM,87312053,CDM,761,RC,12053,HCPCS,facility,both,,,,450,225,,,,,,,,,,,
13101 COMP REP TRUNK 2.6-7.5CM,87313101,CDM,761,RC,13101,HCPCS,facility,both,,,,1808,904,,,,,,,,,,,
13121 COMP REP EXT/2.6-75.CM,87313121,CDM,761,RC,13121,HCPCS,facility,both,,,,1678,839,,,,,,,,,,,
CREP F/G/H/F; 1-2.5CM,87313131,CDM,761,RC,13131,HCPCS,facility,both,,,,1149,574.5,,,,,,,,,,,
13132 COMP REP FACE/2.6-7.5CM,87313132,CDM,761,RC,13132,HCPCS,facility,both,,,,1324,662,,,,,,,,,,,
COMP REP FAC/EA ADD 5CM,87313133,CDM,761,RC,13133,HCPCS,facility,both,,,,848,424,,,,,,,,,,,
13152 COMP REP EYELD/2.6-7.5CM,87313152,CDM,761,RC,13152,HCPCS,facility,both,,,,2479,1239.5,,,,,,,,,,,
LATE CLOSURE OF WOUND,87313160,CDM,761,RC,13160,HCPCS,facility,both,,,,7013,3506.5,,,,,,,,,,,
CHG - 14040 ADJACENT TISS TRAN 10SQC,87314040,CDM,761,RC,14040,HCPCS,facility,both,,,,3171,1585.5,,,,,,,,,,,
CHG WOUND PREP TRK/ARM/LEG 100SCM,87315002,CDM,761,RC,15002,HCPCS,facility,both,,,,5414,2707,,,,,,,,,,,
WOUND PREP F/N/HF/G 100 SQ CM/,87315004,CDM,761,RC,15004,HCPCS,facility,both,,,,2120,1060,,,,,,,,,,,
CHG - FC-APP SKIN SUBSTI GRAFT 25 SQ,87315271,CDM,940,RC,15271,HCPCS,facility,both,,,,5414,2707,,,,,,,,,,,
"CHG - SKN SUBS-FACE,NECK,GEN,HNDS 25",87315275,CDM,761,RC,15275,HCPCS,facility,both,,,,5414,2707,,,,,,,,,,,
DELAY FLAP;TRUNK,87315600,CDM,761,RC,15600,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC C P ULCER; W FLAP,87315922,CDM,761,RC,15922,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC S P ULCER W SKIN FLAP,87315934,CDM,761,RC,15934,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC S P ULCER W SF OSTECTOMY,87315935,CDM,761,RC,15935,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC I P ULCER W SKIN FLAP W OS,87315945,CDM,761,RC,15945,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
ESC I P ULCER W OSTECT & FLAP,87315946,CDM,761,RC,15946,HCPCS,facility,both,,,,9136,4568,,,,,,,,,,,
EXC T P ULCER W FLAP,87315952,CDM,761,RC,15952,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC T P ULCER W SF & OSTECT,87315953,CDM,761,RC,15953,HCPCS,facility,both,,,,8236,4118,,,,,,,,,,,
EXC T P ULCER; W FLAP,87315956,CDM,761,RC,15956,HCPCS,facility,both,,,,4696,2348,,,,,,,,,,,
CHG - BURN DEBRIDEMENT SMALL,87316020,CDM,761,RC,16020,HCPCS,facility,both,,,,650,325,,,,,,,,,,,
BURN DEBRIDEMENT MEDIUM,87316025,CDM,761,RC,16025,HCPCS,facility,both,,,,650,325,,,,,,,,,,,
CHG - DESTRUCT PREMALG LESION,87317000,CDM,761,RC,17000,HCPCS,facility,both,,,,281,140.5,,,,,,,,,,,
CHG - DESTRUCT PREMALG LES 2-14,87317003,CDM,761,RC,17003,HCPCS,facility,both,,,,164,82,,,,,,,,,,,
CHG - DESTROY PREMLG LESIONS 15+,87317004,CDM,761,RC,17004,HCPCS,facility,both,,,,1153,576.5,,,,,,,,,,,
CHG - DESTRUCT B9 LESION 1-14,87317110,CDM,761,RC,17110,HCPCS,facility,both,,,,395,197.5,,,,,,,,,,,
CHG - DESTRUCT LESION 15 OR MORE,87317111,CDM,761,RC,17111,HCPCS,facility,both,,,,389,194.5,,,,,,,,,,,
"CHG - CHEMICAL CAUTERY,TISSUE",87317250,CDM,761,RC,17250,HCPCS,facility,both,,,,433,216.5,,,,,,,,,,,
DESTRUCTION OF SKIN LESIONS,87317260,CDM,761,RC,17260,HCPCS,facility,both,,,,476,238,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317261,CDM,761,RC,17261,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317262,CDM,761,RC,17262,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317263,CDM,761,RC,17263,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317264,CDM,761,RC,17264,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317271,CDM,761,RC,17271,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317272,CDM,761,RC,17272,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317273,CDM,761,RC,17273,HCPCS,facility,both,,,,1153,576.5,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317280,CDM,761,RC,17280,HCPCS,facility,both,,,,634,317,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317281,CDM,761,RC,17281,HCPCS,facility,both,,,,1153,576.5,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317282,CDM,761,RC,17282,HCPCS,facility,both,,,,1153,576.5,,,,,,,,,,,
CHG - DESTRUCTION OF SKIN LESIONS,87317283,CDM,761,RC,17283,HCPCS,facility,both,,,,1153,576.5,,,,,,,,,,,
BREAST PUNCTURE ASPIR CYST,87319000,CDM,761,RC,19000,HCPCS,facility,both,,,,960,480,,,,,,,,,,,
"CHG - MASTOTOMY,BREAST",87319020,CDM,490,RC,19020,HCPCS,facility,both,,,,3763,1881.5,,,,,,,,,,,
"FC-BIOPS,BREST W/PLCMNT OF LCL",87319081,CDM,490,RC,19081,HCPCS,facility,both,,,,10745,5372.5,,,,,,,,,,,
"CHG - FC-BIOPS,BREST W/PLCMNT OF LOC",87319083,CDM,761,RC,19083,HCPCS,facility,both,,,,5446,2723,,,,,,,,,,,
"CHG - FC-BIOPS,BREST W/PLCMNT OF LCL",87319084,CDM,490,RC,19084,HCPCS,facility,both,,,,9410,4705,,,,,,,,,,,
"BX BREAST PERC NEEDLE CORE,SEP",87319100,CDM,490,RC,19100,HCPCS,facility,both,,,,1853,926.5,,,,,,,,,,,
BX BREAST OPEN INCISIONAL,87319101,CDM,761,RC,19101,HCPCS,facility,both,,,,11057,5528.5,,,,,,,,,,,
CHG - REMOVAL OF BREAST LESION,87319120,CDM,761,RC,19120,HCPCS,facility,both,,,,8347,4173.5,,,,,,,,,,,
CHG - PLACE PO BREAST CATH FOR RAD,87319296,CDM,761,RC,19296,HCPCS,facility,both,,,,24166,12083,,,,,,,,,,,
BX MUSCLE PERCUTANEOUS,87320206,CDM,490,RC,20206,HCPCS,facility,both,,,,1620,810,,,,,,,,,,,
20520 REM MSCLE/TNDN FB SIMPL,87320520,CDM,761,RC,20520,HCPCS,facility,both,,,,1428,714,,,,,,,,,,,
REMOVE MUSCLE FOREIGN BODY,87320525,CDM,761,RC,20525,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
CARPAL TUNNEL INJECTION,87320526,CDM,761,RC,20526,HCPCS,facility,both,,,,526,263,,,,,,,,,,,
"CHG - FC-INJEC,ENZYM,PALMR FASCIAL",87320527,CDM,761,RC,20527,HCPCS,facility,both,,,,1060,530,,,,,,,,,,,
OTH-INJ SGL TENDON SHEATH/LIG,87320550,CDM,761,RC,20550,HCPCS,facility,both,,,,639,319.5,,,,,,,,,,,
CHG - 20551 INJECTION TENDON ORIGIN/,87320551,CDM,761,RC,20551,HCPCS,facility,both,,,,575,287.5,,,,,,,,,,,
PROC-INJ TRIG PT 1-2 MUSCLES,87320552,CDM,761,RC,20552,HCPCS,facility,both,,,,1082,541,,,,,,,,,,,
CHG - INJECT TRIGGER POINTS =/>3,87320553,CDM,761,RC,20553,HCPCS,facility,both,,,,851,425.5,,,,,,,,,,,
CHG - ARTHROCENTESIS-SML JNT W/O US,87320600,CDM,761,RC,20600,HCPCS,facility,both,,,,799,399.5,,,,,,,,,,,
ARTHROCENTESIS SML JT US GD LT,87320604,CDM,761,RC,20604,HCPCS,facility,both,,,,1399,699.5,,,,,,,,,,,
ARTHROCENTESIS-INT JNT W/O US,87320605,CDM,761,RC,20605,HCPCS,facility,both,,,,733,366.5,,,,,,,,,,,
ARTHROCENTESIS-INT JNT W/US,87320606,CDM,761,RC,20606,HCPCS,facility,both,,,,1095,547.5,,,,,,,,,,,
CHG - ARTHROCENTESIS-MAJ JNT W/O US,87320610,CDM,761,RC,20610,HCPCS,facility,both,,,,963,481.5,,,,,,,,,,,
ARTHROCENTESIS-MAJ JNT W/US,87320611,CDM,761,RC,20611,HCPCS,facility,both,,,,1141,570.5,,,,,,,,,,,
CHG - ASPIRATION/INJ GANGLION CYST,87320612,CDM,761,RC,20612,HCPCS,facility,both,,,,604,302,,,,,,,,,,,
CHG - REMOVAL OF SUPPORT IMPLANT,87320670,CDM,761,RC,20670,HCPCS,facility,both,,,,5617,2808.5,,,,,,,,,,,
"REMOVAL OF IMPLANT,DEEP",87320680,CDM,761,RC,20680,HCPCS,facility,both,,,,7636,3818,,,,,,,,,,,
EXC FACE LES SC < 2 CM,87321011,CDM,761,RC,21011,HCPCS,facility,both,,,,3565,1782.5,,,,,,,,,,,
EXC FACE LES SBQ 2+ CM,87321012,CDM,761,RC,21012,HCPCS,facility,both,,,,3565,1782.5,,,,,,,,,,,
"BX SOFT TISSUE,NECK OR THRX",87321550,CDM,761,RC,21550,HCPCS,facility,both,,,,4642,2321,,,,,,,,,,,
CHG - EXC NECK LES SC 3+ CM,87321552,CDM,761,RC,21552,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
REMOVE LESION NECK/CHEST,87321555,CDM,761,RC,21555,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
REMOVE LESION NECK/CHEST,87321556,CDM,761,RC,21556,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
CHG - EXC BACK LES SC <3 CM,87321930,CDM,761,RC,21930,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
CHG - EXC BACK LES SC 3+ CM,87321931,CDM,761,RC,21931,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
EXC BACK TUM DEEP < 5CM,87321932,CDM,761,RC,21932,HCPCS,facility,both,,,,6832,3416,,,,,,,,,,,
CHG - TREAT SPINE FRACTURE,87322310,CDM,761,RC,22310,HCPCS,facility,both,,,,861,430.5,,,,,,,,,,,
EXC ABDL TUM DEEP < 5 CM,87322900,CDM,761,RC,22900,HCPCS,facility,both,,,,7529,3764.5,,,,,,,,,,,
EXC ABD LES SC < 3 CM,87322902,CDM,761,RC,22902,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
EXC ABD LES SC 3 CM/>,87322903,CDM,761,RC,22903,HCPCS,facility,both,,,,8351,4175.5,,,,,,,,,,,
BIOPSY SHOULDER TISSUES,87323065,CDM,761,RC,23065,HCPCS,facility,both,,,,5786,2893,,,,,,,,,,,
EXC SHOULDER LES SC > 3 CM,87323071,CDM,490,RC,23071,HCPCS,facility,both,,,,9350,4675,,,,,,,,,,,
REMOVAL OF SHOULDER LESION,87323075,CDM,761,RC,23075,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
EXC SHOULDER TUM DEEP < 5 CM,87323076,CDM,490,RC,23076,HCPCS,facility,both,,,,8091,4045.5,,,,,,,,,,,
CHG - 23500 CLSD RX CLV FX NO MANIP,87323500,CDM,761,RC,23500,HCPCS,facility,both,,,,684,342,,,,,,,,,,,
CHG - TREAT SHOULDER BLADE FX,87323570,CDM,761,RC,23570,HCPCS,facility,both,,,,665,332.5,,,,,,,,,,,
CHG - 23600 CL RX DUMER FX NO MANIP,87323600,CDM,761,RC,23600,HCPCS,facility,both,,,,684,342,,,,,,,,,,,
CHG - TREAT HUMERUS FRACTURE,87323620,CDM,761,RC,23620,HCPCS,facility,both,,,,665,332.5,,,,,,,,,,,
CL RX SH DSL-MAN-NO ANES,87323650,CDM,761,RC,23650,HCPCS,facility,both,,,,1060,530,,,,,,,,,,,
"ARTHRODESIS,GLENOHUMERAL JOINT",87323800,CDM,761,RC,23800,HCPCS,facility,both,,,,9573,4786.5,,,,,,,,,,,
CHG - 23931 I&D UP ARM/BURSA,87323931,CDM,761,RC,23931,HCPCS,facility,both,,,,7042,3521,,,,,,,,,,,
EXC ARM/ELBOW LES SC 3+ CM,87324071,CDM,761,RC,24071,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
REMOVE ARM/ELBOW LESION,87324075,CDM,761,RC,24075,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
REMOVE ARM/ELBOW LESION,87324076,CDM,761,RC,24076,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
24500 CL RX HUM SHFT FX NO MAN,87324500,CDM,761,RC,24500,HCPCS,facility,both,,,,597,298.5,,,,,,,,,,,
CHG - 24530 CLS TX SUPRA/TRANS HUM F,87324530,CDM,761,RC,24530,HCPCS,facility,both,,,,344,172,,,,,,,,,,,
24560 CLS TX HUM EPICOND FX WO,87324560,CDM,761,RC,24560,HCPCS,facility,both,,,,448,224,,,,,,,,,,,
CL TX C HUMERUS FX WO MANIP,87324576,CDM,761,RC,24576,HCPCS,facility,both,,,,697,348.5,,,,,,,,,,,
CHG - 24650 CLSD TX RAD HEAD/NECK FX,87324650,CDM,761,RC,24650,HCPCS,facility,both,,,,652,326,,,,,,,,,,,
24670 CL RX PROX ULN NO MAN,87324670,CDM,761,RC,24670,HCPCS,facility,both,,,,344,172,,,,,,,,,,,
DEEP I&D ABSC - FARM/WRIST,87325028,CDM,761,RC,25028,HCPCS,facility,both,,,,8906,4453,,,,,,,,,,,
CHG - EXC FOREARM LES SC>3 CM,87325071,CDM,761,RC,25071,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
CHG - REMOVAL OF FOREARM LESION,87325075,CDM,761,RC,25075,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
REMOVAL OF FOREARM LESION.,87325076,CDM,761,RC,25076,HCPCS,facility,both,,,,4299,2149.5,,,,,,,,,,,
CHG - 25500 CLSD TX RAD SHAFT FX WO,87325500,CDM,761,RC,25500,HCPCS,facility,both,,,,344,172,,,,,,,,,,,
TREAT FRACTURE OF RADIUS,87325505,CDM,761,RC,25505,HCPCS,facility,both,,,,3523,1761.5,,,,,,,,,,,
CHG - 25530 CLSD RX ULNAR FX NO MNIP,87325530,CDM,761,RC,25530,HCPCS,facility,both,,,,654,327,,,,,,,,,,,
CL TX RAD&UL FX NO MANIP,87325560,CDM,761,RC,25560,HCPCS,facility,both,,,,697,348.5,,,,,,,,,,,
CHG - 25600 CL RX EPIH SPEN NO MNIP,87325600,CDM,761,RC,25600,HCPCS,facility,both,,,,588,294,,,,,,,,,,,
CHG - 25605 CL RX EPIH SPEN W MNIP,87325605,CDM,761,RC,25605,HCPCS,facility,both,,,,1920,960,,,,,,,,,,,
CHG - 25622 CL RX SCAPHOD FX-NO MNIP,87325622,CDM,761,RC,25622,HCPCS,facility,both,,,,344,172,,,,,,,,,,,
CHG - 25630 CL RX CARP FX-NO MNIP EA,87325630,CDM,761,RC,25630,HCPCS,facility,both,,,,599,299.5,,,,,,,,,,,
CHG - 25650 CLSD RX ULNAR STYLOID FX,87325650,CDM,761,RC,25650,HCPCS,facility,both,,,,626,313,,,,,,,,,,,
CHG - 26010 SMPL DRAIN FNGR ABSCESS,87326010,CDM,761,RC,26010,HCPCS,facility,both,,,,312,156,,,,,,,,,,,
COMPL DRAIN FING ABSCESS,87326011,CDM,761,RC,26011,HCPCS,facility,both,,,,2798,1399,,,,,,,,,,,
DR TENDON SHEATH 1 DIG AND/PAL,87326020,CDM,490,RC,26020,HCPCS,facility,both,,,,9179,4589.5,,,,,,,,,,,
TREAT HAND BONE LESION,87326034,CDM,761,RC,26034,HCPCS,facility,both,,,,7196,3598,,,,,,,,,,,
CHG - INCISE FINGER TENDON SHEATH,87326055,CDM,761,RC,26055,HCPCS,facility,both,,,,7196,3598,,,,,,,,,,,
CHG - EXPLORE/TREAT FINGER JOINT.,87326080,CDM,761,RC,26080,HCPCS,facility,both,,,,7196,3598,,,,,,,,,,,
CHG - EXC HAND LES SC< 1.5 CM,87326115,CDM,761,RC,26115,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
CHG - REMOVAL OF HAND LESION.,87326116,CDM,761,RC,26116,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
REMOVE TENDON SHEATH LESION,87326160,CDM,761,RC,26160,HCPCS,facility,both,,,,7196,3598,,,,,,,,,,,
"CHG - MANIP,PALMR FASCIAL CORD,SNGL",87326341,CDM,761,RC,26341,HCPCS,facility,both,,,,2063,1031.5,,,,,,,,,,,
REPAIR FINGER TENDON.,87326432,CDM,761,RC,26432,HCPCS,facility,both,,,,4586,2293,,,,,,,,,,,
CHG - 26600 CL RX METACARP FX NO MAN,87326600,CDM,761,RC,26600,HCPCS,facility,both,,,,369,184.5,,,,,,,,,,,
26605 CL RX METCRPL FX W MANIP,87326605,CDM,761,RC,26605,HCPCS,facility,both,,,,1042,521,,,,,,,,,,,
CHG - 26720 CL RX FNGR FX-NO MNIP EA,87326720,CDM,761,RC,26720,HCPCS,facility,both,,,,488,244,,,,,,,,,,,
26725 CL RX FINGER FX W MAN EA,87326725,CDM,761,RC,26725,HCPCS,facility,both,,,,536,268,,,,,,,,,,,
CHG - 26740 CL RX M-P/I/P FX NO MNIP,87326740,CDM,761,RC,26740,HCPCS,facility,both,,,,643,321.5,,,,,,,,,,,
CHG - 26750 CLOSED RX DSTL FINGER FX,87326750,CDM,761,RC,26750,HCPCS,facility,both,,,,697,348.5,,,,,,,,,,,
CHG - 26770 CL RX IP DSLO HAND W MAN,87326770,CDM,761,RC,26770,HCPCS,facility,both,,,,369,184.5,,,,,,,,,,,
EXC HIP PELVIS LES SC>3 CM,87327043,CDM,761,RC,27043,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
EXC HIP PELVIS LES SC>3 CM,87327047,CDM,761,RC,27047,HCPCS,facility,both,,,,7466,3733,,,,,,,,,,,
REMOVE HIP/PELVIS LESION.,87327048,CDM,761,RC,27048,HCPCS,facility,both,,,,6832,3416,,,,,,,,,,,
CLSD TX PELVIC RING FX,87327197,CDM,761,RC,27197,HCPCS,facility,both,,,,344,172,,,,,,,,,,,
27220 CLSD TX ACETABULUM FX W/,87327220,CDM,761,RC,27220,HCPCS,facility,both,,,,310,155,,,,,,,,,,,
CLTX FEM FX PROX END NCK W/O MANJ,87327230,CDM,761,RC,27230,HCPCS,facility,both,,,,756,378,,,,,,,,,,,
CLTX INTER/PERI/SUBTROCHANTERIC FEM FX W/O MANJ,87327238,CDM,761,RC,27238,HCPCS,facility,both,,,,4674,2337,,,,,,,,,,,
CLTX GREATER TROCHANTERIC FX W/O MANJ,87327246,CDM,761,RC,27246,HCPCS,facility,both,,,,2312,1156,,,,,,,,,,,
CLTX THIGH FX,87327267,CDM,761,RC,27267,HCPCS,facility,both,,,,8027,4013.5,,,,,,,,,,,
REMOVAL OF THIGH LESION,87327327,CDM,761,RC,27327,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
EXC THIGH/KNEE LES SC 3+CM,87327337,CDM,761,RC,27337,HCPCS,facility,both,,,,10014,5007,,,,,,,,,,,
CL TX FEMORAL SHAFT FX WO MANI,87327500,CDM,761,RC,27500,HCPCS,facility,both,,,,804,402,,,,,,,,,,,
TREATMENT OF THIGH FRACTURE,87327501,CDM,761,RC,27501,HCPCS,facility,both,,,,600,300,,,,,,,,,,,
CL TX SC/TC FEMUR FX W MANIP,87327503,CDM,761,RC,27503,HCPCS,facility,both,,,,4020,2010,,,,,,,,,,,
CL TX D FEM FX WO MANIP,87327508,CDM,761,RC,27508,HCPCS,facility,both,,,,697,348.5,,,,,,,,,,,
CHG - 27520 CLOSED RX PATELLAR FX,87327520,CDM,761,RC,27520,HCPCS,facility,both,,,,661,330.5,,,,,,,,,,,
CHG - 27530 CL RX TIBIA FX-NO MANIP,87327530,CDM,761,RC,27530,HCPCS,facility,both,,,,661,330.5,,,,,,,,,,,
CLOSED TX IC SP ORTUBEROSITY,87327538,CDM,761,RC,27538,HCPCS,facility,both,,,,697,348.5,,,,,,,,,,,
SUPERF SFT TISS BX LEG/ANKLE,87327613,CDM,761,RC,27613,HCPCS,facility,both,,,,4428,2214,,,,,,,,,,,
EXC LEG/ANKLE TUM<3CM,87327618,CDM,761,RC,27618,HCPCS,facility,both,,,,7578,3789,,,,,,,,,,,
EXC LEG/ANKLE LES SC 3+CM,87327632,CDM,761,RC,27632,HCPCS,facility,both,,,,9677,4838.5,,,,,,,,,,,
CLOSED TREATMENT OF TIBIAL,87327750,CDM,490,RC,27750,HCPCS,facility,both,,,,775,387.5,,,,,,,,,,,
27760 CLSD TX MED MALLEOUS FX,87327760,CDM,761,RC,27760,HCPCS,facility,both,,,,457,228.5,,,,,,,,,,,
27780 CL RX FIBULAR FX NO MNIP,87327780,CDM,761,RC,27780,HCPCS,facility,both,,,,459,229.5,,,,,,,,,,,
CHG - 27786 CL RX DSTL FIB FX-NO MAN,87327786,CDM,761,RC,27786,HCPCS,facility,both,,,,353,176.5,,,,,,,,,,,
CHG - 27808 CL RX BIMALEOR FX-NO MAN,87327808,CDM,761,RC,27808,HCPCS,facility,both,,,,457,228.5,,,,,,,,,,,
CL TX TRIMALL ANKLE FX; WO MAN,87327816,CDM,761,RC,27816,HCPCS,facility,both,,,,457,228.5,,,,,,,,,,,
CL TX TRIMALL ANKLE FX; W MANI,87327818,CDM,761,RC,27818,HCPCS,facility,both,,,,2178,1089,,,,,,,,,,,
CHG - EXC FOOT/TOE TUM SC <1.5 CM,87328043,CDM,761,RC,28043,HCPCS,facility,both,,,,5617,2808.5,,,,,,,,,,,
REMOVAL OF FOOT JOINT LINING,87328070,CDM,761,RC,28070,HCPCS,facility,both,,,,6299,3149.5,,,,,,,,,,,
EXC CYST/GANGLION - TOES,87328092,CDM,761,RC,28092,HCPCS,facility,both,,,,4851,2425.5,,,,,,,,,,,
RESECT PHALANX OF TOE TUMOR,87328175,CDM,761,RC,28175,HCPCS,facility,both,,,,5557,2778.5,,,,,,,,,,,
CHG - 28190 REMOVAL SUBQ FB-FOOT,87328190,CDM,761,RC,28190,HCPCS,facility,both,,,,2194,1097,,,,,,,,,,,
CHG - INCISION OF TOE TENDON,87328232,CDM,761,RC,28232,HCPCS,facility,both,,,,3650,1825,,,,,,,,,,,
CHG - INCISION OF FOOT TENDON,87328234,CDM,761,RC,28234,HCPCS,facility,both,,,,3474,1737,,,,,,,,,,,
RELEASE OF FOOT CONTRACTURE,87328270,CDM,761,RC,28270,HCPCS,facility,both,,,,7298,3649,,,,,,,,,,,
REVISION OF HAMMERTOE,87328285,CDM,761,RC,28285,HCPCS,facility,both,,,,9470,4735,,,,,,,,,,,
28400 CL RX CALCANL FX-NO MNIP,87328400,CDM,761,RC,28400,HCPCS,facility,both,,,,457,228.5,,,,,,,,,,,
CL TX CALCANEAL FX; W MANIP,87328405,CDM,761,RC,28405,HCPCS,facility,both,,,,984,492,,,,,,,,,,,
CL TX TALUS FX; WO MANIP,87328430,CDM,761,RC,28430,HCPCS,facility,both,,,,519,259.5,,,,,,,,,,,
TX TARSAL BONE FX ; WO MANIPU,87328450,CDM,761,RC,28450,HCPCS,facility,both,,,,457,228.5,,,,,,,,,,,
CHG - 28470 CL RX METARSAL FX-NO MNP,87328470,CDM,761,RC,28470,HCPCS,facility,both,,,,505,252.5,,,,,,,,,,,
28490 CL RX GRT TOE FX-NO MNIP,87328490,CDM,761,RC,28490,HCPCS,facility,both,,,,459,229.5,,,,,,,,,,,
CL TX FX GT PHALANX(S);W MANIP,87328495,CDM,761,RC,28495,HCPCS,facility,both,,,,1004,502,,,,,,,,,,,
CHG - 28510 CL RX PHALANX FX-NO MNIP,87328510,CDM,761,RC,28510,HCPCS,facility,both,,,,558,279,,,,,,,,,,,
28515 CL RX PHALANX FX W MANIP,87328515,CDM,761,RC,28515,HCPCS,facility,both,,,,659,329.5,,,,,,,,,,,
CL TX SESAMOID FRACTURE,87328530,CDM,761,RC,28530,HCPCS,facility,both,,,,775,387.5,,,,,,,,,,,
CHG - AMPUTATION OF TOE,87328820,CDM,761,RC,28820,HCPCS,facility,both,,,,7298,3649,,,,,,,,,,,
CHG - PARTIAL AMPUTATION OF TOE,87328825,CDM,761,RC,28825,HCPCS,facility,both,,,,7298,3649,,,,,,,,,,,
CHG - 29065 APPLY LONG ARM CAST,87329065,CDM,761,RC,29065,HCPCS,facility,both,,,,687,343.5,,,,,,,,,,,
CHG - 29075 APPLY SHORT ARM CAST,87329075,CDM,761,RC,29075,HCPCS,facility,both,,,,521,260.5,,,,,,,,,,,
"CHG - 29085 APPL CAST HAND,LOW ARM",87329085,CDM,761,RC,29085,HCPCS,facility,both,,,,332,166,,,,,,,,,,,
CHG - 29105 APPLY LONG ARM SPLINT,87329105,CDM,761,RC,29105,HCPCS,facility,both,,,,850,425,,,,,,,,,,,
"CHG - APP SHORT ARM SPLINT,STA",87329125,CDM,761,RC,29125,HCPCS,facility,both,,,,734,367,,,,,,,,,,,
"CHG - APP FINGER SPLINT,STATIC",87329130,CDM,761,RC,29130,HCPCS,facility,both,,,,774,387,,,,,,,,,,,
29131 APPL FINGER SPLINT,87329131,CDM,761,RC,29131,HCPCS,facility,both,,,,435,217.5,,,,,,,,,,,
CHG - 29200 STRAPPING OF CHEST,87329200,CDM,761,RC,29200,HCPCS,facility,both,,,,291,145.5,,,,,,,,,,,
CHG - 29260 STRAPPING-ELBOW/WRIST,87329260,CDM,761,RC,29260,HCPCS,facility,both,,,,662,331,,,,,,,,,,,
CHG - 29280 STRAPPING HAND OR FINGER,87329280,CDM,761,RC,29280,HCPCS,facility,both,,,,827,413.5,,,,,,,,,,,
APPLICATION OF LONG LEG CAST,87329345,CDM,761,RC,29345,HCPCS,facility,both,,,,638,319,,,,,,,,,,,
CAST-APPL SHORT LEG:BEL KNE-TO,87329405,CDM,761,RC,29405,HCPCS,facility,both,,,,638,319,,,,,,,,,,,
